GEOID,sovi,rank,fema_region
g45027,1.5473912782991568,165.0,FEMA_4
g45029,1.3207170893763522,188.0,FEMA_4
g45031,-0.651804507172567,446.0,FEMA_4
g45033,2.459071897513228,101.0,FEMA_4
g45035,-3.979359539602638,696.0,FEMA_4
g45037,-1.4094144384873077,544.0,FEMA_4
g45039,1.1963118540544175,199.0,FEMA_4
g45041,-0.7746082478786199,462.0,FEMA_4
g45043,0.746077199091802,260.0,FEMA_4
g45045,-1.7387589027294184,589.0,FEMA_4
g45047,-0.036804979133918385,361.0,FEMA_4
g45049,1.0637911502312487,219.0,FEMA_4
g45051,2.038940076926167,131.0,FEMA_4
g45053,2.4227204935319806,105.0,FEMA_4
g45055,-1.661930770329384,577.0,FEMA_4
g45057,-1.5682931088279122,565.0,FEMA_4
g45059,0.41239071855753895,298.0,FEMA_4
g45061,2.421452445955667,106.0,FEMA_4
g45063,-3.262172507315118,675.0,FEMA_4
g45065,3.5393640123023262,50.0,FEMA_4
g45067,0.3378059565479011,307.0,FEMA_4
g45069,3.214136533312594,62.0,FEMA_4
g45071,0.23486313844305923,323.0,FEMA_4
g45073,-0.624746856545624,442.0,FEMA_4
g45075,0.5005716818183328,285.0,FEMA_4
g45077,-1.9831802570538692,604.0,FEMA_4
g45079,-1.9539019771649537,600.0,FEMA_4
g45081,0.5368865418243012,281.0,FEMA_4
g45083,-1.0493986930433563,497.0,FEMA_4
g45085,-0.5352489622831706,431.0,FEMA_4
g45087,0.4648807512863764,289.0,FEMA_4
g45089,1.1546275501618113,202.0,FEMA_4
g45091,-3.512910927478108,683.0,FEMA_4
g46003,-0.7033962467899315,166.0,FEMA_8
g46005,1.4103808623348018,79.0,FEMA_8
g46007,3.561917913707668,31.0,FEMA_8
g46009,-2.1957613434674705,233.0,FEMA_8
g46011,-3.4684906515956597,264.0,FEMA_8
g46013,-0.5143996015770365,155.0,FEMA_8
g46015,0.5742301986737763,110.0,FEMA_8
g46017,0.8582090053223408,99.0,FEMA_8
g46019,0.9526375779779059,96.0,FEMA_8
g46021,3.1926566125984865,39.0,FEMA_8
g46023,0.528785950952088,111.0,FEMA_8
g46025,-0.5976387479611929,158.0,FEMA_8
g46027,-1.5599403470300155,204.0,FEMA_8
g46029,-1.252340187208339,187.0,FEMA_8
g46031,0.7273133025533032,106.0,FEMA_8
g46033,1.8527062178385423,63.0,FEMA_8
g46035,-1.7406502306322102,213.0,FEMA_8
g46037,1.4621760032600937,74.0,FEMA_8
g46039,-1.448097792453436,197.0,FEMA_8
g46041,1.4608702772050037,75.0,FEMA_8
g46043,-1.0483052188871431,179.0,FEMA_8
g46045,-1.7776776398587097,216.0,FEMA_8
g46047,4.6849508031377365,19.0,FEMA_8
g46049,-1.2392415104422716,185.0,FEMA_8
g46051,-0.6848982936321801,165.0,FEMA_8
g46053,1.1496935947336162,88.0,FEMA_8
g46055,-2.731826024737082,247.0,FEMA_8
g46057,-3.0390846713890847,258.0,FEMA_8
g46059,-0.13889008459226654,138.0,FEMA_8
g46061,-4.005610617644001,274.0,FEMA_8
g46063,-3.9484815479704047,273.0,FEMA_8
g46065,-1.9564287678058323,221.0,FEMA_8
g46067,-0.045709501429874067,135.0,FEMA_8
g46069,0.882463457050002,98.0,FEMA_8
g46071,-1.5566261604296179,203.0,FEMA_8
g46073,1.798903125658101,66.0,FEMA_8
g46075,1.5603607316562782,71.0,FEMA_8
g46077,-1.6374739299182393,207.0,FEMA_8
g46079,-0.7678362671283345,168.0,FEMA_8
g46081,0.27985159641841495,119.0,FEMA_8
g46083,-4.8241576162554995,287.0,FEMA_8
g46085,-0.8234994892788391,169.0,FEMA_8
g46087,-2.889650193838504,250.0,FEMA_8
g46089,1.1523102668569676,87.0,FEMA_8
g46091,-1.188502175257131,182.0,FEMA_8
g46093,-1.665793383711099,210.0,FEMA_8
g46095,1.9824004410267326,59.0,FEMA_8
g46097,-1.0711274399091948,180.0,FEMA_8
g46099,-0.11388927474464183,137.0,FEMA_8
g46101,-2.984822750611632,254.0,FEMA_8
g46103,-0.4570399167803674,151.0,FEMA_8
g46105,-0.6096678905882746,160.0,FEMA_8
g46107,3.485644593998974,32.0,FEMA_8
g46109,0.4914505765879247,113.0,FEMA_8
g46111,-0.4806151036896094,153.0,FEMA_8
g46113,6.857449659831873,4.0,FEMA_8
g46115,-0.5192290572062466,157.0,FEMA_8
g46117,-1.999148113084528,223.0,FEMA_8
g46119,-5.3815097473476285,289.0,FEMA_8
g46121,4.5426081475718725,21.0,FEMA_8
g46123,0.7940843539821686,101.0,FEMA_8
g46125,-1.7715684385962858,215.0,FEMA_8
g46127,-3.7984866659507714,269.0,FEMA_8
g46129,0.7860483564256815,102.0,FEMA_8
g46135,-0.3821825989215345,147.0,FEMA_8
g46137,3.122957037773186,40.0,FEMA_8
g47001,-0.5042986236027744,425.0,FEMA_4
g47003,-1.5995163638272762,567.0,FEMA_4
g47005,1.6059670657890317,159.0,FEMA_4
g47007,1.2385742730117941,195.0,FEMA_4
g47009,-2.181300079061435,616.0,FEMA_4
g47011,-1.6735230892957635,580.0,FEMA_4
g47013,1.1454256484449605,205.0,FEMA_4
g47015,-1.5336533572687492,561.0,FEMA_4
g47017,-0.41506263748811134,410.0,FEMA_4
g47019,0.7396943721733659,261.0,FEMA_4
g47021,-4.87676914695635,712.0,FEMA_4
g47023,-2.0291029321629668,606.0,FEMA_4
g47025,-0.6925462717925018,452.0,FEMA_4
g47027,1.2963022499122872,190.0,FEMA_4
g47029,1.593939133759163,160.0,FEMA_4
g47031,-1.0125887485271918,492.0,FEMA_4
g47033,1.0725474165947406,217.0,FEMA_4
g47035,0.9040209031039015,241.0,FEMA_4
g47037,-0.38097937554087785,405.0,FEMA_4
g47039,1.4845370143554524,174.0,FEMA_4
g47041,0.601129165969989,275.0,FEMA_4
g47043,-2.976510379776428,661.0,FEMA_4
g47045,-1.3068230832375474,534.0,FEMA_4
g47047,-4.534083634043992,706.0,FEMA_4
g47049,0.011362630927678363,354.0,FEMA_4
g47051,-1.6411905627505345,574.0,FEMA_4
g47053,-0.06717915202712954,365.0,FEMA_4
g47055,-1.4322085453925761,546.0,FEMA_4
g47057,-0.9199306013340809,482.0,FEMA_4
g47059,0.43715599875499345,295.0,FEMA_4
g47061,1.7402240609126245,148.0,FEMA_4
g47063,0.09885533484196622,346.0,FEMA_4
g47065,-0.9689548361294057,485.0,FEMA_4
g47067,2.511567048722324,99.0,FEMA_4
g47069,0.8385564630215603,250.0,FEMA_4
g47071,0.9589070988718618,234.0,FEMA_4
g47073,-1.2992209492537206,531.0,FEMA_4
g47075,0.19690626308771933,329.0,FEMA_4
g47077,-2.1989472937326497,619.0,FEMA_4
g47079,0.6401232128322523,271.0,FEMA_4
g47081,-1.1894416067971836,518.0,FEMA_4
g47083,0.7812814062524295,257.0,FEMA_4
g47085,-0.29791480635777745,394.0,FEMA_4
g47087,0.14976196751941212,338.0,FEMA_4
g47089,-0.6179761204936629,438.0,FEMA_4
g47091,1.9099137774969068,137.0,FEMA_4
g47093,-2.504017167561625,638.0,FEMA_4
g47095,9.768065496147328,3.0,FEMA_4
g47097,0.2785824082342583,316.0,FEMA_4
g47099,-1.6811933839958095,581.0,FEMA_4
g47101,-0.08193722915170434,368.0,FEMA_4
g47103,-1.1278373775784185,508.0,FEMA_4
g47105,-1.1137383896240953,506.0,FEMA_4
g47107,-1.2635118011220265,523.0,FEMA_4
g47109,-0.26885460341351464,388.0,FEMA_4
g47111,-1.1386106875253903,509.0,FEMA_4
g47113,-1.4015724708574457,542.0,FEMA_4
g47115,-1.4870362759509612,553.0,FEMA_4
g47117,-2.4893191714586775,637.0,FEMA_4
g47119,-1.0263550209519383,493.0,FEMA_4
g47121,-2.0178244741898936,605.0,FEMA_4
g47123,-0.25981417005475144,386.0,FEMA_4
g47125,-2.572212381601666,640.0,FEMA_4
g47127,-2.2082009217223453,620.0,FEMA_4
g47129,0.5159402045465722,283.0,FEMA_4
g47131,0.3239260349886284,310.0,FEMA_4
g47133,-1.4382370902744115,548.0,FEMA_4
g47135,3.3356626981426474,57.0,FEMA_4
g47137,1.3647539580391321,185.0,FEMA_4
g47139,-0.44123303057984486,415.0,FEMA_4
g47141,-0.2037840891602371,381.0,FEMA_4
g47143,-0.6297994738556969,444.0,FEMA_4
g47145,-0.8489202733792237,472.0,FEMA_4
g47147,-3.699507522630437,689.0,FEMA_4
g47149,-4.218352245377021,699.0,FEMA_4
g47151,-0.03924780950455392,362.0,FEMA_4
g47153,0.32270180280569427,311.0,FEMA_4
g47155,0.9395812987670878,237.0,FEMA_4
g47157,-1.444836514193383,549.0,FEMA_4
g47159,-2.7094645530799237,645.0,FEMA_4
g47161,-0.4710102691673978,419.0,FEMA_4
g47163,-0.44470260924548005,416.0,FEMA_4
g47165,-4.255776057995056,703.0,FEMA_4
g47167,-4.049983945253129,698.0,FEMA_4
g47169,-2.9077855127070933,654.0,FEMA_4
g47171,1.2216978120682236,198.0,FEMA_4
g47173,-1.612375364204543,568.0,FEMA_4
g47175,-0.5674797957106212,433.0,FEMA_4
g47177,0.27379939475018944,317.0,FEMA_4
g47179,-0.9709755289703915,486.0,FEMA_4
g47181,1.5407452050726025,167.0,FEMA_4
g47183,-0.7243502086836978,456.0,FEMA_4
g47185,-1.3045488807516272,532.0,FEMA_4
g47187,-9.727869691811396,736.0,FEMA_4
g47189,-5.333753744112748,717.0,FEMA_4
g48001,-2.8115367520780614,444.0,FEMA_6
g48003,-2.7959288891173815,442.0,FEMA_6
g48005,0.012164127366485141,260.0,FEMA_6
g48007,1.0947361537449856,154.0,FEMA_6
g48009,-2.7959306946203952,443.0,FEMA_6
g48011,0.7182402620599502,188.0,FEMA_6
g48013,-0.5132991702341854,306.0,FEMA_6
g48015,-2.489105284122085,426.0,FEMA_6
g48017,1.0472450903720316,158.0,FEMA_6
g48019,-1.3160126673680754,370.0,FEMA_6
g48021,-3.4486667144063876,469.0,FEMA_6
g48023,2.6995661243377573,62.0,FEMA_6
g48025,0.06097467110060284,254.0,FEMA_6
g48027,-0.6208848096749751,317.0,FEMA_6
g48029,1.6313275312757225,118.0,FEMA_6
g48031,-1.4606159217163057,378.0,FEMA_6
g48033,-6.550398540442904,498.0,FEMA_6
g48035,1.7201041432456605,115.0,FEMA_6
g48037,-0.9656576319009488,345.0,FEMA_6
g48039,-3.916116225219925,479.0,FEMA_6
g48041,-0.8332345014061866,337.0,FEMA_6
g48043,-0.8098481492322152,336.0,FEMA_6
g48045,0.12540387924327479,245.0,FEMA_6
g48047,10.037016516548329,1.0,FEMA_6
g48049,0.8340545917214622,181.0,FEMA_6
g48051,-1.3288628150900759,372.0,FEMA_6
g48053,-0.46136651402212175,297.0,FEMA_6
g48055,-0.660516208336509,320.0,FEMA_6
g48057,-0.38373387137320325,290.0,FEMA_6
g48059,-1.1044487068826712,352.0,FEMA_6
g48061,6.18542572844859,8.0,FEMA_6
g48063,0.45485585018787633,209.0,FEMA_6
g48065,-2.960705229057421,447.0,FEMA_6
g48067,1.8746495785318331,98.0,FEMA_6
g48069,1.1309893303843488,150.0,FEMA_6
g48071,-6.567751182902623,499.0,FEMA_6
g48073,0.6599055737700169,193.0,FEMA_6
g48075,-0.7990729186237657,335.0,FEMA_6
g48077,-1.3118319988701723,369.0,FEMA_6
g48079,-0.9672870504259357,346.0,FEMA_6
g48081,2.020725732969678,89.0,FEMA_6
g48083,3.353455755910674,40.0,FEMA_6
g48085,-5.3445021609187044,492.0,FEMA_6
g48087,1.5409508348795844,123.0,FEMA_6
g48089,-0.11585618034179557,271.0,FEMA_6
g48091,-3.4203184005491085,468.0,FEMA_6
g48093,2.462235375849387,69.0,FEMA_6
g48095,-3.256848836725015,459.0,FEMA_6
g48097,-0.3213586812813449,284.0,FEMA_6
g48099,-0.024417721934186343,266.0,FEMA_6
g48101,6.055137496850451,9.0,FEMA_6
g48103,-1.0212460759781343,348.0,FEMA_6
g48105,0.4342516337374893,214.0,FEMA_6
g48107,4.108680163000305,26.0,FEMA_6
g48109,5.658040361982547,10.0,FEMA_6
g48111,-1.7925288998948417,391.0,FEMA_6
g48113,1.193906944963293,147.0,FEMA_6
g48115,0.06576947232021049,253.0,FEMA_6
g48117,0.810157458766783,183.0,FEMA_6
g48119,1.2041948786691474,146.0,FEMA_6
g48121,-4.326928245049395,483.0,FEMA_6
g48123,0.22602294971437326,231.0,FEMA_6
g48125,2.006207659400818,90.0,FEMA_6
g48127,5.4597764390603745,13.0,FEMA_6
g48129,-0.5919503926113305,315.0,FEMA_6
g48131,4.9877827897919484,19.0,FEMA_6
g48133,1.7325287387469936,109.0,FEMA_6
g48135,-1.286255435085801,368.0,FEMA_6
g48137,2.04639066158493,85.0,FEMA_6
g48139,-3.16405138112619,455.0,FEMA_6
g48141,4.191632200292771,24.0,FEMA_6
g48143,-1.265730626950271,367.0,FEMA_6
g48145,2.8089084477625805,58.0,FEMA_6
g48147,-0.48811147068128413,300.0,FEMA_6
g48149,-0.5036895268018671,304.0,FEMA_6
g48151,1.7578746442608932,107.0,FEMA_6
g48153,2.927575566293446,54.0,FEMA_6
g48155,7.706981161124044,4.0,FEMA_6
g48157,-5.343335711063195,491.0,FEMA_6
g48159,0.13893857967909742,243.0,FEMA_6
g48161,-2.248067335578436,414.0,FEMA_6
g48163,1.4115875344113524,131.0,FEMA_6
g48165,-3.588969144156409,473.0,FEMA_6
g48167,-2.395976691327243,423.0,FEMA_6
g48169,0.18835802111127165,236.0,FEMA_6
g48171,1.1429347905476053,149.0,FEMA_6
g48173,-10.88471676043872,502.0,FEMA_6
g48175,-0.22909036225697568,274.0,FEMA_6
g48177,0.26419734221278157,229.0,FEMA_6
g48179,-0.7102360535171356,325.0,FEMA_6
g48181,0.2110644423162418,233.0,FEMA_6
g48183,-0.5760071701443631,314.0,FEMA_6
g48185,-2.001701083861971,399.0,FEMA_6
g48187,-2.6103554510089135,435.0,FEMA_6
g48189,1.5516653210743874,122.0,FEMA_6
g48191,3.955669867885338,33.0,FEMA_6
g48193,3.2540364853940633,43.0,FEMA_6
g48195,-0.7307738096024936,328.0,FEMA_6
g48197,3.1815359930183655,45.0,FEMA_6
g48199,-3.3264194985341633,461.0,FEMA_6
g48201,0.2893684058602834,225.0,FEMA_6
g48203,-2.178994045062679,409.0,FEMA_6
g48205,-6.307474670131488,497.0,FEMA_6
g48207,0.43800837336198617,213.0,FEMA_6
g48209,-3.1236561947236043,454.0,FEMA_6
g48211,-1.252623503206769,364.0,FEMA_6
g48213,-0.5012473918971545,303.0,FEMA_6
g48215,5.3937023997975375,15.0,FEMA_6
g48217,0.2654289480033946,228.0,FEMA_6
g48219,-0.6693096723141118,322.0,FEMA_6
g48221,-2.387266326182896,422.0,FEMA_6
g48223,0.1395456067826808,242.0,FEMA_6
g48225,0.10585129585975586,248.0,FEMA_6
g48227,0.8291917971409875,182.0,FEMA_6
g48229,3.1750083776091538,46.0,FEMA_6
g48231,-1.2141553489326122,360.0,FEMA_6
g48233,-1.1533231513724642,355.0,FEMA_6
g48235,-3.5056011750653067,471.0,FEMA_6
g48237,-3.840179226870182,478.0,FEMA_6
g48239,-1.4092369180181037,374.0,FEMA_6
g48241,-0.9780028296254217,347.0,FEMA_6
g48243,0.25018680995260256,230.0,FEMA_6
g48245,-0.47505972921999234,299.0,FEMA_6
g48247,2.1275502485301403,80.0,FEMA_6
g48249,1.7933895675755556,104.0,FEMA_6
g48251,-3.354914990074945,462.0,FEMA_6
g48253,-0.42748015973333353,293.0,FEMA_6
g48255,-0.3394410112440035,286.0,FEMA_6
g48257,-3.2429774446437523,458.0,FEMA_6
g48259,-4.877643450565941,488.0,FEMA_6
g48261,5.435214630159564,14.0,FEMA_6
g48263,1.7639230938795951,106.0,FEMA_6
g48265,2.023927568722951,88.0,FEMA_6
g48267,1.8893390222338642,97.0,FEMA_6
g48269,-3.4180796411097774,467.0,FEMA_6
g48271,3.4381441685708385,38.0,FEMA_6
g48273,2.1214674779965144,81.0,FEMA_6
g48275,4.405883193207915,22.0,FEMA_6
g48277,1.503166485846395,126.0,FEMA_6
g48279,3.080496300168118,49.0,FEMA_6
g48281,-0.4747028670857717,298.0,FEMA_6
g48283,3.206787743409879,44.0,FEMA_6
g48285,0.024302841713976342,258.0,FEMA_6
g48287,-2.0201629551038613,400.0,FEMA_6
g48289,-0.9548855036180286,344.0,FEMA_6
g48291,-3.375693199090847,463.0,FEMA_6
g48293,-0.2499446386691099,276.0,FEMA_6
g48295,-1.2531186183513066,365.0,FEMA_6
g48297,0.13072201123898497,244.0,FEMA_6
g48299,1.1645033533418885,148.0,FEMA_6
g48301,-14.346247361147169,503.0,FEMA_6
g48303,0.3095320157287411,221.0,FEMA_6
g48305,2.0246195731587964,87.0,FEMA_6
g48307,1.5397800024494717,124.0,FEMA_6
g48309,1.0116613969472228,162.0,FEMA_6
g48311,-3.394397464456103,464.0,FEMA_6
g48313,-1.577517898815681,382.0,FEMA_6
g48315,0.04249224665640772,255.0,FEMA_6
g48317,-0.7654618400493687,332.0,FEMA_6
g48319,0.06770862712231174,252.0,FEMA_6
g48321,0.28967573678309333,224.0,FEMA_6
g48323,6.235127925736411,7.0,FEMA_6
g48325,-1.0833356101260756,351.0,FEMA_6
g48327,5.629512580307009,11.0,FEMA_6
g48329,-4.004055108436497,480.0,FEMA_6
g48331,0.9917065438597661,165.0,FEMA_6
g48333,1.6338629347671776,117.0,FEMA_6
g48335,-2.961353216396392,448.0,FEMA_6
g48337,-0.28936377304702365,279.0,FEMA_6
g48339,-4.953411726716074,489.0,FEMA_6
g48341,0.7048846533003976,190.0,FEMA_6
g48343,2.0837734205633995,82.0,FEMA_6
g48345,-0.3762258816320693,288.0,FEMA_6
g48347,-0.3054707735059106,283.0,FEMA_6
g48349,-0.003290100440827559,262.0,FEMA_6
g48351,-1.8787235899256602,395.0,FEMA_6
g48353,2.944204516511531,53.0,FEMA_6
g48355,1.7304999883374612,111.0,FEMA_6
g48357,-1.3433947425816957,373.0,FEMA_6
g48359,2.2329223916654826,77.0,FEMA_6
g48361,-2.2565815232102127,415.0,FEMA_6
g48363,-0.08148792454386658,268.0,FEMA_6
g48365,-3.5161456672315503,472.0,FEMA_6
g48367,-5.140503092004026,490.0,FEMA_6
g48369,0.6149210327944755,197.0,FEMA_6
g48371,0.10213889326922879,249.0,FEMA_6
g48373,0.10738245670468849,247.0,FEMA_6
g48375,1.911515224405459,96.0,FEMA_6
g48377,5.22587125291863,17.0,FEMA_6
g48379,-0.6775977157532681,324.0,FEMA_6
g48381,-2.3804808176489027,421.0,FEMA_6
g48383,-4.43729293153977,484.0,FEMA_6
g48385,3.337501333223329,41.0,FEMA_6
g48387,2.854755981629885,56.0,FEMA_6
g48389,4.082271462070576,28.0,FEMA_6
g48391,2.776169345531601,60.0,FEMA_6
g48393,-1.1928268681103757,358.0,FEMA_6
g48395,0.1964263096453004,234.0,FEMA_6
g48397,-5.921789147292369,495.0,FEMA_6
g48399,2.852515106664767,57.0,FEMA_6
g48401,-2.4355552879168934,425.0,FEMA_6
g48403,1.730595859647123,110.0,FEMA_6
g48405,3.275800124447243,42.0,FEMA_6
g48407,-2.0325013184839755,402.0,FEMA_6
g48409,0.7639042807750641,185.0,FEMA_6
g48411,-0.5234403317608465,308.0,FEMA_6
g48413,-1.0592659216987652,350.0,FEMA_6
g48415,-1.1064934483165607,353.0,FEMA_6
g48417,-0.7293372503876834,326.0,FEMA_6
g48419,-1.5967651115780868,383.0,FEMA_6
g48421,-0.5116519312980179,305.0,FEMA_6
g48423,-1.0273754099004158,349.0,FEMA_6
g48425,-2.6601343947506657,438.0,FEMA_6
g48427,9.358151139493202,3.0,FEMA_6
g48429,-0.7627878345083188,330.0,FEMA_6
g48431,-1.2650286097489545,366.0,FEMA_6
g48433,-0.8617121665212129,340.0,FEMA_6
g48435,-3.5029101517616157,470.0,FEMA_6
g48437,0.9298120537695561,170.0,FEMA_6
g48439,-0.5558364347193914,313.0,FEMA_6
g48441,1.0056892302393003,163.0,FEMA_6
g48443,0.983169356570527,167.0,FEMA_6
g48445,0.7091067384912818,189.0,FEMA_6
g48447,-0.4483969223249764,295.0,FEMA_6
g48449,0.47825434846276527,206.0,FEMA_6
g48451,1.387514187231606,133.0,FEMA_6
g48453,-2.5485781329501562,431.0,FEMA_6
g48455,1.1291754464349253,151.0,FEMA_6
g48457,-0.875636693603077,341.0,FEMA_6
g48459,-1.778470161101437,390.0,FEMA_6
g48461,0.2996245815304617,222.0,FEMA_6
g48463,4.2054282962555725,23.0,FEMA_6
g48465,4.040244720333699,30.0,FEMA_6
g48467,-0.012797506435006378,263.0,FEMA_6
g48469,0.22091441522991462,232.0,FEMA_6
g48471,-2.3364227867025797,416.0,FEMA_6
g48473,-3.727164708712319,476.0,FEMA_6
g48475,0.8598903012183672,178.0,FEMA_6
g48477,0.16405723643108666,237.0,FEMA_6
g48479,5.053062232054806,18.0,FEMA_6
g48481,0.7184875434567278,187.0,FEMA_6
g48483,-0.8799556661927268,342.0,FEMA_6
g48485,0.16160464565789806,239.0,FEMA_6
g48487,2.8752806151467367,55.0,FEMA_6
g48489,5.496128575914026,12.0,FEMA_6
g48491,-3.6021464163543615,474.0,FEMA_6
g48493,-2.99099767886604,449.0,FEMA_6
g48495,-0.23984586148649545,275.0,FEMA_6
g48497,-4.480485136546666,485.0,FEMA_6
g48499,1.2297623108004876,142.0,FEMA_6
g48501,-2.5685926119342253,432.0,FEMA_6
g48503,0.19628709451046167,235.0,FEMA_6
g48505,4.108735986891155,25.0,FEMA_6
g48507,7.237348187412156,5.0,FEMA_6
g49001,0.26468403372370103,121.0,FEMA_8
g49003,-2.499697912522418,240.0,FEMA_8
g49005,-2.8653319767436805,249.0,FEMA_8
g49007,1.0146774857582201,94.0,FEMA_8
g49009,5.366549212519192,14.0,FEMA_8
g49011,-1.5059391068514953,200.0,FEMA_8
g49013,-2.506080588685321,241.0,FEMA_8
g49015,-1.2849979137045069,188.0,FEMA_8
g49017,1.8794253069736517,62.0,FEMA_8
g49019,2.9010190630167596,42.0,FEMA_8
g49021,-1.0221968980399971,177.0,FEMA_8
g49023,-1.6320067138375391,206.0,FEMA_8
g49025,2.8039792952672897,47.0,FEMA_8
g49027,-0.8540581109614149,171.0,FEMA_8
g49029,-4.508659398168,283.0,FEMA_8
g49031,6.270164697507318,8.0,FEMA_8
g49033,0.2504561829599139,122.0,FEMA_8
g49035,2.3379402696226474,51.0,FEMA_8
g49037,3.2417975032252997,37.0,FEMA_8
g49039,-0.887735277802259,173.0,FEMA_8
g49041,-1.3888809255075634,195.0,FEMA_8
g49043,-3.816646946776676,270.0,FEMA_8
g49045,-3.24886002073093,262.0,FEMA_8
g49047,-4.107759804689398,277.0,FEMA_8
g49049,-3.7026351995763407,267.0,FEMA_8
g49051,-2.6694398407847384,244.0,FEMA_8
g49053,1.4212614041182974,77.0,FEMA_8
g49055,-0.16028103102436764,141.0,FEMA_8
g49057,0.2703451339504256,120.0,FEMA_8
g50001,-2.909357782141461,60.0,FEMA_1
g50003,1.8090841559914748,16.0,FEMA_1
g50005,-0.6302472046382707,39.0,FEMA_1
g50007,-4.17156161209931,64.0,FEMA_1
g50009,1.260638075747596,21.0,FEMA_1
g50011,-1.484744197287852,51.0,FEMA_1
g50013,-5.07471513689749,66.0,FEMA_1
g50015,-3.866207880843271,62.0,FEMA_1
g50017,-2.230726400142891,59.0,FEMA_1
g50019,2.1810231966997593,12.0,FEMA_1
g50021,0.021190613024939742,32.0,FEMA_1
g50023,-1.9202919743713465,56.0,FEMA_1
g50025,-1.8846904331409486,55.0,FEMA_1
g50027,-0.965421349884497,45.0,FEMA_1
g51001,3.452115633912749,29.0,FEMA_3
g51003,-3.2197666771881837,249.0,FEMA_3
g51005,0.8740658325385924,90.0,FEMA_3
g51007,-1.8136251374401544,218.0,FEMA_3
g51009,-1.3717368916907842,201.0,FEMA_3
g51011,0.0078021019858266205,134.0,FEMA_3
g51013,-4.530442596370473,278.0,FEMA_3
g51015,-2.1433269658452163,230.0,FEMA_3
g51017,2.735727019272372,36.0,FEMA_3
g51019,-2.9795723246194883,245.0,FEMA_3
g51021,0.9810215445296047,88.0,FEMA_3
g51023,-4.191373333370703,272.0,FEMA_3
g51025,6.422936781983482,6.0,FEMA_3
g51027,1.8795874329572837,56.0,FEMA_3
g51029,4.031453728239301,23.0,FEMA_3
g51031,-1.664629374536214,215.0,FEMA_3
g51033,-1.428242080137583,205.0,FEMA_3
g51035,1.2908621126063209,76.0,FEMA_3
g51036,-3.8344500568656574,266.0,FEMA_3
g51037,2.3330431697460363,45.0,FEMA_3
g51041,-3.3040191645987504,251.0,FEMA_3
g51043,-3.591831085943109,258.0,FEMA_3
g51045,-0.8253393868817558,186.0,FEMA_3
g51047,-0.6929516365636793,174.0,FEMA_3
g51049,0.8905765221217763,89.0,FEMA_3
g51051,2.070605562934603,51.0,FEMA_3
g51053,0.08738347402563326,128.0,FEMA_3
g51057,2.119294862904761,49.0,FEMA_3
g51059,-1.9618208792711365,225.0,FEMA_3
g51061,-3.8029422774908546,264.0,FEMA_3
g51063,-1.4050686664441168,203.0,FEMA_3
g51065,-3.169372920005303,248.0,FEMA_3
g51067,-0.8524368540624734,188.0,FEMA_3
g51069,-2.863311239971793,244.0,FEMA_3
g51071,-0.8885346727200635,189.0,FEMA_3
g51073,-2.385595870439512,239.0,FEMA_3
g51075,-4.975825449903972,280.0,FEMA_3
g51077,1.9564007172144442,54.0,FEMA_3
g51079,-1.0384809144153049,193.0,FEMA_3
g51081,6.056818139024612,7.0,FEMA_3
g51083,2.318842540714151,46.0,FEMA_3
g51085,-5.230590159216412,281.0,FEMA_3
g51087,-2.2619436716256964,233.0,FEMA_3
g51089,1.1866221055921258,79.0,FEMA_3
g51091,0.2648104615716538,114.0,FEMA_3
g51093,-2.78773133076716,242.0,FEMA_3
g51095,-1.8167973410119358,219.0,FEMA_3
g51097,-0.49121049624085683,162.0,FEMA_3
g51099,-3.8954589495364678,268.0,FEMA_3
g51101,-4.923966972332142,279.0,FEMA_3
g51103,5.219509308375188,12.0,FEMA_3
g51105,1.7244042946990152,66.0,FEMA_3
g51107,-4.298968729833991,275.0,FEMA_3
g51109,-1.9275290894544055,223.0,FEMA_3
g51111,3.765302346349613,26.0,FEMA_3
g51113,0.33138488684371814,111.0,FEMA_3
g51115,0.41292594515819037,105.0,FEMA_3
g51117,4.513731980210985,18.0,FEMA_3
g51119,2.2002198872591183,48.0,FEMA_3
g51121,-3.307859461154986,252.0,FEMA_3
g51125,1.6042627568147445,72.0,FEMA_3
g51127,-4.1726205427850145,271.0,FEMA_3
g51131,5.009123895013636,14.0,FEMA_3
g51133,2.409328574912129,42.0,FEMA_3
g51135,4.754464261877017,16.0,FEMA_3
g51137,-0.8142428234592534,185.0,FEMA_3
g51139,0.6242459265067036,96.0,FEMA_3
g51141,2.899488458084764,32.0,FEMA_3
g51143,-0.40381098892596967,158.0,FEMA_3
g51145,-3.6950421867423366,259.0,FEMA_3
g51147,2.6213005593868095,39.0,FEMA_3
g51149,-2.376611068705844,238.0,FEMA_3
g51153,-0.40253878614451355,157.0,FEMA_3
g51155,-0.19122500683354193,148.0,FEMA_3
g51157,-2.573041545387502,241.0,FEMA_3
g51159,5.032633905869281,13.0,FEMA_3
g51161,-3.3555552422218615,253.0,FEMA_3
g51163,-0.7704526144051156,182.0,FEMA_3
g51165,-1.61071952978564,213.0,FEMA_3
g51167,0.17154079557777957,122.0,FEMA_3
g51169,1.8225645179555816,60.0,FEMA_3
g51171,0.22178928690463878,116.0,FEMA_3
g51173,1.4357528765035088,75.0,FEMA_3
g51175,1.995324996519265,52.0,FEMA_3
g51177,-2.1723000830495347,231.0,FEMA_3
